Move,Time of computation,row, col, new_row, new_col, orientation, direction
120,126624300,1,4,2,4,0,1
121,237209700,5,3,4,2,3,0
122,289035500,1,2,2,1,2,1
123,208305500,2,6,3,6,0,1
124,124584700,2,1,1,2,2,0
125,207306400,3,6,5,6,0,1
126,129568300,6,1,6,3,1,1
127,153486200,2,4,2,6,1,1
128,309965500,2,6,3,5,2,1
129,134785700,4,2,4,3,1,1
130,151478000,4,3,3,2,3,0
131,109848100,5,6,6,5,2,1
132,104105100,1,2,1,3,1,1
133,110687500,1,3,1,2,1,0
134,182380500,6,3,5,3,0,0
135,100975900,5,3,5,1,1,0
136,188224600,6,5,6,6,1,1
137,164171300,5,1,6,2,3,1
138,181876800,6,2,5,1,3,0
139,176410600,3,5,4,6,3,1
140,216276600,4,6,2,6,0,0
141,292022600,6,6,4,6,0,0
142,136535900,3,2,3,3,1,1
143,142523600,1,2,1,4,1,1
144,151571200,4,6,4,5,1,0
145,128572300,3,3,3,2,1,0
146,181450700,1,4,4,1,2,1
147,293133800,4,5,5,4,2,1
148,160502000,4,1,3,0,3,0
149,107643000,5,1,6,2,3,1
150,185381500,5,4,4,4,0,0
151,136542100,2,6,2,4,1,0
152,253215000,4,4,4,5,1,1
153,266157200,3,2,1,2,0,0
154,154486600,3,0,3,2,1,1
155,195394200,2,4,2,3,1,0
